(9030,327) 5172 1362 10748 6483 16176 3777 16749 1331 8461 1153 12571 4112 2735 3763 20758 15914 7656 820 3125 863 2832 2126 17819 8471 19096 19456 2057 15793 630 16018 12298 7084 3739 5865 1319 11741 10085 13370 5738 991 20292 8649 5476 1327 15134 5668 3272 9472 10443 642 12514 10165 13274 16841 682 5280 2799 8503 3891 15877 2055 13497 6161 9219 4271 1923 10186 9363 13574 4709 641 8830 16620 2918 15936 1369 16797 16154 1317 1031 8429 6599 5723 12066 3199 4310 3208 14815 11505 10710 18479 240 10829 17722 15464 19814 10273 18083 3339 18721
(9030,330) 16212 11669 3140 9457 8865 5413 9398 4312 11263 2380 11352 16588 5849 6954 13524 12030 8647 1870 1368 5922 1433 8631 8401 7496 3849 10861 8456 3490 5945 2110 2692 5736 7304 806 11814 2802 12309 12817 6584 12704 13653 3359 1146 6709 10217 7244 16175 12536 12361 18557 7047 10248 1490 4778 5740 4884 5042 6331 1410 20250 10034 6825 5806 8768 2598 5441 10715 1535 7820 12705 16854 9045 5751 8340 1137 8591 115 6657 5370 1357 15414 5169 3202 4662 3187 8028 16747 16550 3085 8859 9150 14671 9258 12488 4027 3077 19394 8956 4024 3320
(9030,342) 13 20758 2921 8616 10069 8066 6564 5692 9344 3190 6692 1207 14399 4789 2824 17648 5590 922 10856 377 4625 6651 789 12043 6204 5759 7139 6581 918 6118 9223 1051 5366 10086 2126 15333 8546 3504 7017 15425 17771 20102 19163 14824 6428 2731 3520 3333 1068 11050 1456 8610 14884 9363 12828 2951 14048 9442 17365 10166 8673 20166 11734 9578 2014 17060 12024 14079 18108 16854 10947 16547 6793 9229 8675 8396 5173 14904 4312 2173 2379 16388 9536 20079 5670 18081 13539 4514 8433 2640 12119 11568 6237 1427 309 3515 20397 631 18484 577
(9030,411) 4476 6262 1523 2436 9177 6001 19468 16913 1071 8323 18583 8684 17645 13762 7739 4802 3326 18961 354 17317 4365 2474 13067 2125 7987 10736 15020 10548 421 16756 8350 2462 6676 5789 18823 968 3198 616 19456 11410 4303 16814 7003 8755 13553 986 2842 17935 8806 1009 9627 13500 7087 109 275 981 2638 2817 13677 8597 7010 17224 10825 128 12560 8412 5903 5717 13755 20809 2113 4448 345 16299 16447 7598 3118 11204 2814 1626 3188 18016 7784 1056 10814 6534 10834 1157 1969 256 14116 8454 1776 1200 432 4749 602 5661 1077 2282
(9030,449) 8163 10944 7063 13652 7342 1578 8797 11673 8803 5661 42 5289 6056 4480 4178 18414 17586 13142 1093 20113 13589 9030 1006 11917 7649 3954 3597 8172 11678 5789 4481 2968 278 20304 19757 20004 8359 3259 931 5926 13357 7511 10242 13782 3440 20037 74 15379 14590 10862 11056 10199 8576 19867 13476 12058 9508 1061 946 5632 5723 5465 15160 13077 18185 4173 20090 18908 5074 9231 11785 4212 8520 196 2456 6501 11489 6463 511 16636 8617 4349 18770 11625 17636 2761 16618 7096 5147 11397 5161 8536 8994 4135 4004 632 9613 2277 8990 16379
(9030,465) 13486 8650 2416 7235 277 3319 1125 3230 10853 13342 3237 831 13142 11372 6709 12075 12554 2619 1126 15349 20178 3594 18749 13756 105 18207 8809 734 17888 12819 4104 14752 1522 6356 9417 16462 7894 18561 392 18171 2041 14913 271 2914 16496 10077 10511 4584 18578 14902 3855 7097 13246 8905 14017 18013 2031 15371 10348 2881 468 5750 16855 1658 5028 7797 3235 7877 445 3853 4323 11676 9430 4477 2408 2769 17549 10056 8271 350 2616 3046 8667 4607 13633 7801 209 7770 4037 9534 3095 4061 116 2889 3021 18730 13173 5064 9846 6058
(9030,472) 941 10057 2280 5 20083 547 6305 1720 6005 892 8785 715 6576 4879 13543 6041 14299 11365 10271 3888 8364 8445 19169 9106 13552 15358 13673 3355 4611 3120 9147 6392 10056 4350 1606 3331 7195 16466 12740 2923 2829 15744 9614 20122 828 11244 145 18196 5696 4356 8719 7554 7869 579 4052 19166 8677 10733 14738 9325 15635 16412 7835 3069 3440 5986 3826 10239 11224 5604 1198 1925 1602 5580 2564 15786 1853 5169 10154 8892 11667 8542 2077 13964 16148 14081 1416 4153 11372 5274 14368 7589 16630 9193 4538 1304 5244 12714 6619 12918
(9030,546) 1059 263 11387 1167 9212 15738 762 9393 1829 20038 10683 6539 514 18931 14078 9201 13138 17588 4613 11785 18818 1427 68 803 3634 3104 13585 6538 6253 4016 13784 10939 18635 2109 7717 682 2059 9451 12340 1243 4135 3126 9310 1958 16970 11554 7505 3904 2470 14113 11482 18587 5217 9691 7068 7006 3172 8138 10414 104 6361 2833 3137 5817 9877 732 5921 820 6547 6783 9998 5143 63 8287 9639 17621 9621 677 20135 1140 5837 20156 1401 4141 7598 8669 9437 17641 1591 17570 8057 16932 10218 2336 12582 16582 2000 3123 5769 7812
(9030,636) 427 16853 931 9276 13976 2407 15834 2243 19768 3586 9378 6006 2937 294 9257 5688 900 2209 1397 3870 12612 5510 817 8504 10613 19457 9633 13915 8486 1251 6008 3863 10092 328 3799 4731 9440 17817 19456 7318 6466 259 19767 9399 12559 10808 13499 3181 1419 6588 2392 3390 10862 21083 9454 2892 9309 600 10942 17083 10521 8767 9007 6551 5917 16835 4133 1182 10934 20131 86 6150 6567 3507 7629 5402 14589 19192 683 14319 5295 14814 13944 12119 15358 10323 16777 1691 16873 3801 1729 4652 2220 2644 13173 4432 16623 8110 8353 19584
(9030,1130) 15110 20304 5316 2067 8739 2501 11084 2249 13144 11009 6031 10430 258 9201 1643 6968 16109 9877 8719 5494 9689 13576 10963 934 6682 470 8488 10187 1944 15634 16070 8482 1072 8158 8005 6022 8939 1963 15023 14186 3997 10250 8220 10861 1203 11399 11139 1731 8025 12709 1986 444 15083 10125 151 10274 1122 6226 8180 14838 16385 15901 487 3701 5301 41 10470 7062 5020 10082 1333 9148 748 176 9602 2430 3586 13559 3229 7627 7608 3173 10739 3905 18577 5785 14916 4290 7177 2892 247 17424 3952 4197 7493 2824 7987 6187 13582 7854
(9030,1131) 9113 8381 3298 1027 9982 2053 2840 6816 9678 1841 4455 6533 1138 323 18208 2111 17534 799 13005 2767 5230 9010 3941 75 14594 19767 9401 16787 2152 189 4274 15786 8192 6243 12349 17337 3091 2434 17471 2476 10217 4265 9528 1727 17474 3755 3875 8271 5720 9788 8448 6374 5588 17076 10328 6622 1787 391 9675 9326 3805 19842 19380 10934 12782 12806 12767 1175 3330 2413 12427 16678 3144 7670 3195 2830 17063 4478 6921 6735 15457 6911 9087 8872 600 13549 12674 19160 4154 12793 15905 4390 20456 4066 19468 3520 12533 1853 9480 10804
(9030,1258) 8150 1533 14916 17140 13158 6508 6248 6821 4286 15846 4933 16549 5998 18154 7899 2484 969 6538 1984 2082 7226 9198 16798 9809 4166 20398 14562 8830 10816 9412 9687 9281 19457 10092 6252 20541 15349 6760 3914 8017 5145 22 6325 5087 3162 16149 6160 17664 9276 10532 11142 6042 16244 11113 55 11488 10414 11257 20097 1401 12588 887 7094 18071 10629 7903 1976 17371 7667 8788 6058 862 18579 5456 3025 13258 17841 8439 822 1755 4158 42 613 1323 11505 8465 14967 12794 17588 20773 17618 3060 7235 16690 5857 5137 16376 14911 5213 9431
(9030,1265) 8268 20415 3084 2646 4673 5313 3840 15326 4117 5415 1309 12927 1213 13592 7086 2094 2857 260 11181 10126 4576 4588 9310 9267 17542 17646 10404 3284 17064 5336 19481 10381 4156 1666 61 16735 3261 3838 9213 3905 19870 11162 1081 10274 6507 6728 1069 15054 9392 3554 413 7156 16452 9312 11399 5363 13561 973 20035 11214 17180 10362 10938 5733 14964 11866 282 11634 14978 1127 12926 1495 16411 14102 2844 4478 15708 2153 4501 11308 15327 12322 2832 17619 17887 2090 10168 8645 16548 10861 2449 5384 3086 5962 8032 17084 18054 11382 5824 10643
(9030,1270) 2852 4524 2155 16265 8231 12029 9705 7747 10972 5201 3415 781 14570 18209 2799 20401 12012 7062 14904 8843 844 12860 3357 48 2310 17666 10619 1744 17717 18416 3332 5428 6290 1274 5958 1606 15332 617 15379 19966 4151 20126 10710 14909 4356 212 286 13561 10080 2043 3621 4065 14697 3828 20091 2315 20296 10680 13940 19760 6765 5994 2143 13196 1261 9457 5411 3303 5693 8249 487 17565 10038 9419 1490 2088 6636 7525 1382 13487 15457 3411 2977 1591 7671 16203 8019 9227 12710 7359 16969 2454 897 8838 16733 10683 14312 1406 1169 3954
(9030,1272) 4475 2981 7475 5851 16149 355 4867 2307 7212 6632 522 7514 1135 3986 7191 6161 5408 3826 7421 15621 1498 4552 10879 20012 10415 20081 12372 18961 10148 20512 2044 7719 3343 10145 10651 1350 170 3867 2483 14278 771 10167 20699 3731 16203 9737 843 3002 1963 18578 3808 254 15351 1496 9137 7499 10603 5264 9631 16674 12319 13787 6249 20108 15960 18996 3451 19385 10810 7023 1439 3668 5360 5413 14959 10600 255 1905 10575 14887 4989 13497 7994 7760 2835 1266 12833 2301 5244 7984 11676 10852 2140 2609 446 2911 3222 3410 7744 1449
(9030,1281) 2322 4385 13681 614 14101 20691 14733 10548 2395 443 3390 10987 6894 16670 685 864 6398 5278 5812 14777 9686 16581 8 1627 9468 16603 4993 9485 9799 5208 9337 2523 2017 1543 1916 5582 4307 518 10978 14546 2362 14248 3527 19729 2012 20231 6052 11740 5912 7717 6911 12612 16610 6884 9803 13284 9321 14657 1858 3344 87 6995 13547 6129 7613 14594 10366 19513 4182 8524 4576 5769 10150 15858 8574 1057 14369 16600 13636 5409 11078 388 815 18057 1444 6060 1135 1568 7663 2293 8649 1770 20006 18139 2995 11860 3568 2900 7994 17071
(9030,1407) 17654 3627 7876 9267 4551 7610 14183 804 4156 6896 19481 12305 8849 10545 9243 5475 15896 6763 278 14814 5991 10436 16931 8629 8579 7725 6619 20288 6190 3955 186 1054 91 6340 11387 620 18201 10358 12995 11785 9129 2131 184 14886 14503 4373 372 7968 12375 20132 14979 6049 14498 18056 15969 8503 2622 6046 8895 18923 8877 15538 17923 1784 15361 8608 1168 5620 5289 9328 12515 4527 5965 13070 5150 81 19041 17805 10001 4788 6692 8502 6290 20471 3505 10168 7894 3639 3050 12819 16245 12784 17173 1382 1023 12603 13944 1868 9149 5175
(9030,1411) 6595 889 11370 2672 14872 120 1692 6899 5691 2798 4445 5384 8482 7710 7931 5020 2835 9420 8182 13138 9217 8033 1431 2906 4157 19142 10228 999 10588 6816 18090 14113 6123 5681 13331 1125 1079 14654 7821 10279 5669 11263 16128 1352 10895 1562 4650 18424 6609 870 7639 13152 11046 20231 9699 4680 5065 13535 7475 10217 11250 1056 2493 20805 3421 2924 5899 2925 3899 8072 20131 8041 14743 6893 6011 6145 3161 15903 17579 2884 11088 18423 17513 2682 8716 18585 11745 18818 3075 1233 1730 2365 10810 1145 11143 5503 12380 6574 14098 18055
(9030,1471) 3084 8564 5562 2988 5738 1347 6909 1662 9982 2065 18172 10787 7952 1545 9051 6967 1806 7592 3540 6104 573 520 8782 2957 13005 7244 1190 7278 2095 19385 8993 3288 2483 9353 614 1981 9337 6008 1360 5693 9525 11984 15314 12706 730 7992 6910 2943 16732 10187 1830 2487 7114 7204 9746 15115 10153 13004 3081 18108 12409 16447 10836 5414 6441 1064 1788 4112 4800 8830 9802 11418 1298 15774 4198 7703 2991 10978 4843 2935 17179 11625 1056 2882 7604 9794 5959 14881 246 6623 8166 11665 1377 9516 6379 12517 5417 445 2218 7263
(9030,1497) 1764 20107 3231 309 10198 10519 3786 11745 219 13422 1406 3857 5218 3924 13258 8928 2343 10562 13068 2081 16888 13537 752 4159 2116 9375 2609 4573 1578 15353 17610 7549 12822 121 13753 10526 2902 12771 749 6958 5886 6728 13337 17641 10938 19736 10000 10086 7466 18670 8180 10680 6784 3119 4789 4557 14671 15907 7564 18628 2380 18160 8907 12575 2271 18206 16813 9129 10736 38 3524 15020 1381 8537 7499 6058 490 8330 7897 20112 399 4724 2792 15388 10309 2268 4623 12015 2937 1875 3071 4264 9111 9068 14116 10824 7878 6867 10657 2904
(9030,1965) 14050 14977 6528 6255 5911 8746 4791 3533 10509 15939 8463 13561 1981 9429 20176 6781 17622 2260 2630 6020 10148 10180 2 19345 18241 7968 13595 1905 10220 4679 2452 5849 6485 7964 3190 13535 289 14082 10064 15981 7082 3323 2946 10443 12311 18922 8021 7613 20807 18995 9266 2428 9452 9336 4055 15396 7429 9551 1168 3732 2091 12455 3545 731 7622 1338 10413 8593 5159 11136 6533 12551 2502 16707 12825 5613 256 12412 5711 2359 1778 5963 7283 16310 934 17588 11971 1796 11107 12650 18059 611 663 11298 14100 9113 19074 4479 6051 17945
(9030,2102) 165 12734 10382 12414 11993 10822 2023 5768 945 14210 17649 11659 3382 9611 17174 1832 2850 20870 11136 20026 16084 6133 6495 5423 9698 16460 4463 237 15111 2012 16097 7080 13010 2267 1789 8143 12831 35 11048 3800 10486 7785 5559 5853 10249 2549 4325 8181 9770 14903 290 2520 2835 3960 1449 1843 19468 10158 8395 13540 16106 13109 16450 14738 12492 1876 15989 3252 10730 17724 17289 5738 387 6617 11537 7608 4993 10108 4445 13704 20137 6592 5024 49 7594 2798 8150 14904 19842 2973 4621 785 12280 99 3862 10094 10832 7666 20166 7317
(9030,2287) 9423 17843 3391 2849 3170 8696 19192 5179 10937 10545 10664 1146 7605 9084 4023 4526 4244 8634 4406 4489 19814 18207 6337 2981 18962 10094 7613 682 3056 3825 1386 5772 1287 1409 6416 7423 8038 21044 818 3488 5330 3720 5309 3505 666 958 6278 17588 626 8275 9693 7578 14503 12060 3584 14186 477 5624 482 3949 1885 3168 16600 1766 7451 6484 8225 5569 17814 4271 177 18103 8988 15381 2064 579 522 2673 9745 2471 3922 17904 18457 17620 581 7969 3067 7447 20110 15360 2511 8327 2720 9222 8406 15554 7670 4686 13683 5808
(9030,2326) 10524 4370 5652 10056 17596 13843 15282 8286 6052 9532 13754 4489 9633 5031 625 14298 9540 4137 2350 20116 783 3239 13648 6254 1089 20137 8987 7072 12026 7631 230 6933 10830 13482 14952 16349 8531 5561 4074 4681 10099 6712 4330 6125 18480 6012 14945 1585 15338 4693 9429 7469 12030 19162 4785 5972 20022 3284 954 20082 1445 10386 2860 17556 2703 5609 5821 2757 8128 13960 15835 3095 10311 7358 15622 5124 15344 1182 9369 20785 20113 4412 5574 8181 4584 14098 1743 1397 4352 6917 15056 7897 3443 7333 6516 1994 8491 2565 16138 302
(9030,2372) 19838 20039 6016 2655 16732 15950 5165 13219 10170 2725 13738 11467 3140 3235 17984 1080 13796 1225 11656 12903 14982 19158 13914 353 12761 7150 1493 19368 4107 1044 13679 1818 4796 3525 7817 3826 18389 9743 13069 2175 6540 16155 10876 5395 613 11045 13784 16772 19987 14108 7791 2295 408 19004 12835 10931 308 1197 17843 1054 5702 6918 388 18580 12752 678 16873 8796 4945 8314 46 17601 4407 2367 2144 75 15183 6505 6055 15277 12038 15898 1532 617 1092 11734 4335 11224 5773 12203 8023 10737 8205 10765 3059 3013 19867 2924 11310 4525
(9030,2749) 10086 4994 12341 17575 9486 5807 19817 1074 9729 11045 9555 3997 14775 8537 3805 3130 13196 17078 16466 12641 20104 935 14899 1327 20080 20087 17068 12027 4483 8664 19981 6134 3377 5275 19451 3813 20114 20102 6314 307 16061 6415 1934 16226 1964 16148 15020 8480 2941 8061 5533 19368 12424 19162 13796 2431 14372 1753 14821 10465 11125 3503 3167 4152 10833 9342 7811 7858 6001 18568 8507 2461 4459 4028 10143 19705 8329 3104 2517 532 10063 10281 2237 5973 2315 785 12116 14642 6246 2248 15112 1382 16939 15948 15349 13568 13773 15308 3889 9059
(9030,2870) 2905 2545 3418 15020 10934 3810 20578 1454 9398 9218 1245 12755 1556 17804 14752 3744 8077 1585 11618 17071 16386 15314 10657 7492 7567 2298 12792 2399 5384 7538 9352 135 12825 3856 19368 6318 9601 16304 4816 3853 1393 3926 486 5155 11365 3791 5967 1134 8515 10950 17587 687 4651 11105 7551 16674 9767 5852 6930 8667 5330 17580 580 3178 2562 16226 2554 7601 6098 6784 7156 20415 6154 12417 10220 3020 641 5865 1392 17079 17107 7052 277 12833 13755 6484 257 17635 3027 6752 7153 11382 10073 17205 5948 1418 839 15276 16846 13554
(9030,2871) 13902 3237 10527 10698 4037 5388 8479 14158 5308 268 17808 15961 4022 12864 9221 1530 8993 14585 14044 17984 19140 16732 9439 6972 2701 2532 4809 597 5401 7489 15960 544 20415 578 12298 1338 421 13750 12903 3544 16728 8318 8960 2682 18056 8702 1499 3500 10657 17046 10607 4667 7671 5554 6259 7061 9223 706 13892 2808 18507 17777 5265 9017 1215 17197 14693 13550 4242 1179 12039 6995 6698 18583 551 4588 3431 13086 16853 6377 17434 13544 6492 1314 379 10500 1568 7018 8580 2475 894 5803 11754 13500 7180 17700 3557 20446 19161 13532
(9030,3367) 18121 10125 544 1753 11673 10936 576 4198 17364 9116 5635 11728 6982 11971 5516 6061 11634 5507 2623 10228 3927 5654 1304 8424 18554 4227 17567 17773 14786 8625 1720 17562 1739 8537 161 6935 3320 10500 8806 8760 18588 20081 14663 5398 5231 8242 18732 15716 2103 3364 9770 1982 15853 9359 2031 2418 17551 7578 7321 11068 10355 4046 17067 1622 3166 2013 8849 11287 13306 6816 13728 5615 3240 7680 16589 3535 9346 357 14082 17384 15941 494 6271 781 15837 14777 5031 4879 10130 6048 6841 8772 12761 15909 6357 5958 517 18231 1198 5148
(9030,3534) 3391 14 15432 16723 916 5176 5587 3891 2884 19154 18058 1311 13962 539 16339 5620 20806 1749 482 8173 14683 5130 1257 20858 3912 13448 2412 8532 7265 47 8413 3841 165 15755 11284 7410 14544 2938 8574 4461 19736 18580 17813 5891 17599 3988 9449 8341 9788 19523 16840 14085 13915 6542 5938 10235 9066 6226 7613 15618 5001 6095 15490 12500 8072 7931 9596 142 1106 19934 18545 5061 4448 14359 2091 2268 6967 3860 13739 457 1817 7091 12262 13546 20699 15754 10941 5399 17236 19459 16345 602 2009 147 7487 105 2342 6728 17592 7670
(9030,4267) 18481 4423 11150 2776 310 4328 1120 15844 205 16536 15896 8758 15838 2123 1477 6884 10723 5024 10217 11308 970 6214 6364 18367 10961 13895 4147 13245 20140 1049 10543 20273 10366 6579 12639 11563 13502 66 12341 10875 16809 11316 11273 6935 17560 11356 7630 7960 1011 2893 14081 4565 9221 20512 13976 17451 2239 8843 12157 12767 17635 17631 333 1312 143 18599 1765 835 16070 920 15810 10804 6326 12710 8494 6016 6025 18387 19746 3192 11119 15950 9629 2883 12047 2485 8859 10336 1064 13069 5783 8187 8517 7413 4933 1094 12488 6760 14813 17720
(9030,4326) 10613 11129 14091 20312 2336 5857 4236 6737 3830 8413 3515 3495 8650 4127 5898 9372 8406 3490 11111 2362 3897 9961 20549 10058 11886 11266 10839 4361 12926 1021 15957 3031 529 13978 881 11821 12306 6391 3737 20009 740 2645 1154 2053 14114 1058 517 4884 7075 9682 3520 5887 6176 2009 9337 10125 19462 762 4538 10898 12206 8396 8694 7110 10735 5574 3751 962 3808 3802 1097 8222 10274 6572 7835 915 17066 6284 6316 12794 1139 14278 11099 13922 8074 15048 581 2387 3129 3184 3553 14819 16841 19814 10299 9309 1944 2905 4432 3214
(9030,4548) 7659 10042 4447 14004 6123 2115 1338 9129 20511 2351 11284 6196 12609 8481 2853 10852 3652 2230 12959 3927 8579 4834 8024 10502 3419 6012 6556 19814 1697 14027 11173 2293 3596 12848 1402 333 11321 4802 2564 15255 4210 13422 20164 3465 12514 2520 12161 8452 274 4465 281 8401 5031 9630 7613 9641 6593 17557 3535 12518 5590 453 3064 8635 2506 5301 3730 2075 12074 2834 6203 7388 3284 10858 20044 17129 2755 5654 2457 5000 17773 6656 5724 2126 6638 11125 5128 2730 1062 13069 11484 2734 10154 1781 18558 8473 523 7653 1914 13566
(9030,4599) 3461 8154 12811 9761 9216 802 18718 10416 6783 10065 20025 17579 12279 11122 69 12894 9447 287 7745 15630 13665 402 5635 16579 3215 15876 1243 5136 5557 16778 1636 9034 17606 7462 7412 4135 12349 13112 8433 9089 4768 2741 999 8719 13784 2623 16972 11802 8877 13789 9564 13149 3221 15115 13750 8669 15276 3145 11105 2131 6597 2944 18400 20127 13574 417 2149 4366 3600 11993 2952 3848 20114 13547 2476 9767 9805 5040 9167 8641 19966 7359 17565 1666 17173 16772 12559 7672 4165 12055 9541 450 2488 10092 204 6675 17162 10059 9068 7318
(9030,4712) 12306 7897 4577 18507 16727 6622 239 9691 10065 9640 1302 789 8014 12328 9146 2552 3179 6479 5497 16226 15358 209 1873 16757 9377 6372 2872 10828 13930 1266 634 1347 5151 10636 945 3022 448 4665 7401 4011 8405 14663 11339 4022 20005 4304 19170 6203 1341 12322 13989 3461 3239 7204 15993 14116 7900 685 1293 9921 2818 7820 9696 2881 5264 3841 9686 6384 4134 5483 7694 8351 1075 6013 1991 14786 5702 11671 7067 13738 1371 5213 7641 3905 10532 9619 17174 7645 2954 17531 10457 2978 8841 2462 5780 17337 961 3681 325 8477
(9030,5832) 18586 12250 1085 5994 13960 1409 17607 16388 2486 7151 6381 16120 6030 17605 2172 6908 9422 7703 9431 16757 11625 2921 868 4124 792 163 10840 1473 1025 3846 19756 2243 8719 11505 11644 8168 8576 11060 8455 9448 6411 1269 1271 5060 9423 704 17658 11218 17318 4650 7578 5781 268 15950 504 1427 2079 12363 4952 3898 257 824 544 10824 3488 2795 3464 1803 4184 5301 15020 11618 3843 16543 1824 5015 15418 10187 8374 11347 10066 3277 2703 16852 10267 2041 9113 16749 15113 15902 2416 7799 11262 1010 17843 10674 4802 206 1897 511
