424 2086,3859,9411,12614,12687
425 4039,9943,12625
426 15360,16324
427 464,9531,12349,12417,14301
428 606,11490,12202
429 863,14506,17729,19910,20111
430 1658,8933,14117
431 1346,2013,6772,8134,18194
432 9356,13684,19011
433 13005,13656,15026
434 1697,9802,9812,19570,20246
435 780,18433
436 732,17497,17560,19580
437 1928,15426
438 12794,18181
439 7009,10941,18608
440 110,1622,7350,12463,18487
441 7141,17499
442 2191,5068,11641,15632,19987
443 9476,10351,12906,13892
444 12530,14959,18074
445 1823,11213,13967,17920,19768
446 12161,18939
447 13790,18730,18897
448 2053,7011,7928
449 9076,15541,17194,18902
450 1963,3585,4702
451 894,7003,12016,12644,17737
452 9986,12953,17691,20210
453 1678,8976,17200,18817
454 7341,11513
455 1980,2856,4659
456 5419,10862,11175,11466,15960
457 864,3078,7594,13630,15617
458 7068,12969,18326
459 10741,17429
460 3623,11780,17094,17819
461 10812,14013,17886,17890,19048
462 1770,4538,12915,18673
463 4341,9502
464 6503,8577,16655,16998,19231
465 1259,6785,15204,17561
466 1964,5273,5547,10523,18871
467 430,455,755,2310,7366
468 3432,6044,6139,9404
469 174,12219,16004
470 1652,2863,8117,15844,19350
471 6478,12304,12898
472 8937,12430
473 4611,20483
474 502,2441,14892
475 614,1610,4992,10116,19812
476 4569,12652,18798
477 277,3987,3996,12588,19726
478 3453,6710,9966,15067,17131
479 7324,12228
480 7146,12329,13182,13728
481 1117,5505,11575,14251,17868
482 12395,15291
483 4330,9865,17146
484 2296,11616
485 5237,7531,9951,10786,19378
486 2116,11744,12995,15579,20155
487 7959,11904,17012
488 2842,6554,7157,12773,16841
489 5646,5926
490 11491,14265,16440
491 2773,7966,12734,17779
492 9196,11873,14056
493 4462,18809
494 210,10770,13099,19038
495 5405,13825,17575,20066
496 6722,9682,10378
497 1569,4100,19848,20375
498 8199,9562,17728,20041
499 5704,11614
500 6408,7313,8656,8946,13565
501 10891,15093,20269
502 2842,3943,7034,16298
503 4533,7455,15128
504 5690,14330
505 5467,6371,15529,19497
506 2725,6236,15725
507 5746,8347,13844,19286
508 6867,9360,10036,11922,19396
509 4286,11226,15777
510 4169,6656,12231,13562
511 3488,4299,5206,9634,17241
512 694,6944,20121
513 1112,3028,6632,10945
514 720,14307,20226
515 11656,20185
516 2430,11853
517 4174,7392,10670,13873
518 3040,8349,11595,12665
519 1542,17728,18914,19231
520 4995,18783
521 12325,16771
522 3487,5418,17408,19615
523 1148,1825,13405,14855,19058
524 16728,16922
525 4086,9670,14656,15271,20011
526 1208,4032,4468,14013,17188
527 2840,3707,14990,19844
528 15589,20023
529 3076,9939,12748,17282
530 328,4949,7942,11149,17866
531 7909,11845,15192,16095
532 4078,7030,7105,14281,16814
533 11955,13558
534 219,9620,13195
535 7933,8507
536 782,13812,14086
537 1747,9302,12363
538 1066,8841,9655
539 522,2626,11631,11648,16947
540 3283,9693
541 1394,8810,11713,11990
542 17297,18939
543 3018,6878
544 7722,9159,11494,20049
545 6778,10823,11950
546 956,4630,5844,20274
547 3051,7976
548 4904,11942
549 3956,9879,10623,19201,20358
550 11538,13610,13840
551 2983,5454,6397,10902,16500
552 5250,12695
553 648,18769
554 19511,19622
555 4603,10987,18556
556 95,8252,9171,14480,18664
557 13540,20314
558 2414,6798,13912,20132,20315
559 2782,5724,5990,13032,15964
560 3160,8651
561 2275,4843,15131
562 1646,5173,12621,18492
563 455,1028,8537,9197
564 682,2740,2957
565 17257,18569
566 820,13182,19269,20470,20605
567 12639,15040,18362
568 3267,3974,12734,13725
569 43,7394,10030,20222
570 7828,10822,17692
571 3338,11759,16131
572 1869,2124,10252,15742,18484
573 1998,5787,11580,14777,15199
574 3481,10849,11425,13752
575 14066,15032
576 1976,2390,2485,4394,9237
577 5574,12287,13125,18209
578 4094,8191
579 953,11463,17441,20443
580 1702,2813,9477
581 4993,14470,15228,15364
582 3340,11172,11525
583 1672,9651,11765,17415,17877
584 633,4439,10113,18386
585 6188,9994,13933,14665
586 12652,13248,15167,18725
587 2648,6242,19389
588 1963,4897,9632,10724,14870
589 7347,19012
590 2101,4323,9821,14625,15294
591 13562,13585,18927,20287
592 3750,5711,11982
593 5590,7852,10491,11783,19827
594 4711,7732
595 625,2361,6611,17621,18130
596 889,6066,6104,7551
597 16286,18931
598 3859,4913,5661,14484,17319
599 3466,3944,8966,10907
600 7024,8499,11140,15175,18975
601 9687,16128
602 10130,11179,16820
603 7633,8937,15492
604 5359,12880
605 733,8118,12345,13332,15082
606 3339,7361,8271,11220
607 2334,6873,12610,19424
608 3353,7856,16172,17488
609 15481,16526
610 8164,11508,15067,16285
611 13199,13285,15142
612 10274,10772,10995,15291
613 13327,18462
614 3983,11041
615 272,1499,6432,17748
616 2952,3398,6682,11472,16635
617 943,7229,16946
618 6150,7267,8727,9091
619 640,1961,4052,10959,12252
620 106,1565,3073,3513,19124
621 6490,6545,9138,9502,11036
622 11667,13802,18443,19570
623 1804,6943,13192,15157,15256
624 4378,10559,10999,13978
625 1030,4421,4861,9532,12956
626 1212,10523,10943,11169
627 4985,6912,15760
628 10333,10871,12146,15440
629 728,3399,11399,11914,16219
630 6707,7299,7366
631 1457,6305,7345
632 904,3547,3806,9028
633 16125,18945
634 8226,9280
635 3218,14248
636 7818,7897,12231,15621,19003
637 2076,5502,6988,19987
638 187,7378,11433,13247,18619
639 4490,5798,16380
640 3795,9945,11863
641 4146,7529,17624,18495
642 4934,6526,10346,13568,13668
643 2141,3262,17903,19038
644 5122,5162,10506,12113,18979
645 1788,3088,3379
646 2639,6836,11564,18514
647 10179,11602,16812
648 3432,3862,5362,5778,12536
649 8677,9246,17460,19700
650 2408,19757
651 2932,14907,15338
652 8672,11046
653 3282,8684,9160,11742,12536
654 352,724,4614,5939
655 9654,14261
656 4421,5879,10681
657 1212,14339
658 440,13509,13665,15047
659 6593,12792,13580,13617,17096
660 2467,2562,6001,10070,12293
661 7487,12778,14745,19306
662 504,6961
663 4885,16133
664 931,3455,3794,17314
665 1569,11644
666 1633,1942,17858,17959
667 5093,7734,10080,13575,19746
668 3695,7501
669 175,7764,14365
670 2275,11902,20384
671 7872,10446,13462,18299,19354
672 4851,5335,6722,11412,14249
673 106,3654,15583,15720
674 8216,11855,19137
675 10743,18846
676 2736,12985,18770
677 2380,3152,15621,16628
678 1833,15908,17564
679 8983,13742,19681
680 7280,9111,12040,12932,15427
681 665,11808,16422
682 9014,12894,13765,16482
683 3054,9252,12212,19434
684 270,2714
685 2178,6467
686 3252,4858,8163,17930,18471
687 10521,11220,12534,13672
688 3497,3525,4588,10247,12820
689 5633,11805,15079,15481
690 5335,6996
691 15491,17176,19267
692 5201,10811,13263,18047
693 4289,7430,10934,12456,17989
694 2694,3052,4705,19387
695 8161,11126,13760
696 5668,16369,18694
697 4433,17116,17890
698 6326,14375,14653
699 3818,10403,19183
700 1194,3034,7768,15248
701 4339,12248
702 4799,5322
703 7299,10521,19423
704 4337,13132
705 8206,17711,20478
706 5107,5389,11334,14032,18232
707 6770,6802,7328,18026,19940
708 2534,3372,10593,12115
709 9946,13531,15979
710 4003,4218,7138
711 8153,9474,10675,19053
712 15854,17892
713 6468,9608,11685,11996,19863
714 10119,17833
715 9987,13527,13769
716 210,3799,13134,19298
717 8360,12496,18586
718 6422,6556,7290,7594,9030
719 1774,12357,15323
720 10300,19583
721 8424,11388,12023,15192,15257
722 3564,7872,13998,15687,19332
723 8918,12242
724 9066,13998,17329,19173
725 1651,4153,9819,12916
726 2668,7064,17945
727 3432,7096,13051
728 6187,7805,15794
729 1943,8101,10880,16732,19898
730 3875,12023
731 4155,10622,12098,16871
732 4360,6814,7895
733 8,8236,8890,11917,19536
734 18890,20409
735 845,2311,5720,10433
736 5088,6085
737 2466,12148,13265,20388
738 1988,2389
739 244,4218,9344,11042,20308
740 1787,3055,8330
741 1161,6632,10720
742 2110,9312,11908,16433
743 5083,5487,5500,9058,18132
744 8978,11728,16116
745 2262,5511,7944,9780
746 5638,9962,14775,16803
747 9561,12293,13212,15694,15750
748 3296,5246,8264,14769
749 2533,6927,7361
750 65,14969
751 678,2288,4166,11205,20130
752 5854,7573
753 3214,3444,19761
754 5409,6090,7187,10883,12624
755 6864,12146,12177,16516,20240
756 1849,2121,2176,6983,19982
757 4343,5840,10825
758 2459,5609,12056,12852,16107
759 6664,8201
760 883,8379,9867,14008,18563
761 7834,13319,14329,15656,18890
762 3029,16337,20008
763 3588,10594
764 9736,17909
765 1789,3627,5575,11811,13123
766 13588,13711,17738
767 10424,12489,15413
768 2645,6141,11025
769 3323,7247,12171,20268
770 6142,11308,18052
771 2055,5302,5779,9860,16142
772 8044,9233,14098
773 206,5740,7211,11498
774 3219,10040,12034
775 1789,17461,19319
776 5858,6910
777 1246,7529,20584
778 12590,13433,18580,19037
779 1594,7354,8025,9945,15058
780 1393,9630,14159,20586
781 3141,3725,10515,17196,20531
782 5345,6662,17466,18365
783 5307,18683,20186
784 2006,2762,7806,7925
785 5482,13696,14277,18426
786 1297,16972,19398
787 11480,12041,19205
788 2421,15228
789 1076,2563,4346,12211,17356
790 2165,2818,10111,13402,14501
791 795,12312,16071,18668
792 1180,15145
793 12382,17980,19356
794 395,1647
795 16997,18751,19537
796 511,4720,7377,10022,19106
797 1931,12395,19792
798 9966,12730,19155
799 2173,7673,9543,20400
800 2366,5976,12425
801 2910,9870
802 4423,11418,13501
803 4716,8800
804 7802,10610,11904,15640,18503
805 2289,7947,19391
806 2112,8494,8663,9625,16709
807 1072,1746,11882,13454,17230
808 1214,2069,2365,3840
809 1155,2507,7145,8702,12629
810 6021,18038
811 444,2934,6628,8506,10958
812 4041,4352,13100
813 749,4142,6403,9541,13063
814 2177,4993,7848,13039,16521
815 78,5793,12211
816 2983,9361,9759,18967
817 429,3976,7928,9636,12480
818 4813,12586,19221,20266
819 1598,12460,17983
820 2623,13338,16243
821 4616,9737
822 244,3231,6800,11078,13412
823 6213,8222,10753,14753,17711
824 3891,8225,8981,20624
825 4378,7094,16865,18219
826 15342,15654
827 2872,3695,12639
828 7112,15512
829 370,7086,9299,16960
830 7284,7834,12771,14617
831 6855,7956,12609,16245,18853
832 777,3662,12847,15111
833 2110,8199,14507,15090,19194
834 9255,18633
835 5813,10667
836 148,13130,15301,18046
837 498,8444,14451
838 3774,15699
839 11974,15022,19890,20600
840 4386,12959
841 14699,17219
842 590,738,16117,17369
843 14094,19113
844 15182,16854,19123
845 6616,7116,14578
846 10889,11089,17147
847 5021,5959,9321,13235,16750
848 14018,19221
849 2430,8720,12753,12797,17813
850 5490,9371,14643,16461,19845
851 13157,16776,20255
852 457,4448,20533
853 9128,9358,17177
854 311,4091,15861,20454
855 3954,6326,9708
856 320,7366,16594,19644
857 2083,6310,6458,8916,12124
858 323,7676,11303,19978
859 251,3642,4597,19049,19632
860 11887,12828,14551,15780,17045
861 924,10981
862 12098,15448
863 7417,10192,12355,15195,16889
864 2164,4604,7425,10881,14318
865 10763,12451,12945,19580
866 3218,4939,11334,13254,17066
867 4773,19097
868 1451,7759,18316
869 5011,14955,17053,19190
870 3050,10076,15378
871 6461,19310
872 6158,19538
873 3631,11606
874 8627,15133
875 1126,4128,14776,18883
876 7750,13310
877 2984,3159,4158,14536,14868
878 3810,18738
879 2692,13436,15180
880 4613,12642,20221
881 560,8200,13599
882 1298,12746,20537
883 7118,10634,12738,18871
884 1192,1811,2496,3220,19521
885 5663,14128
886 1370,4800
887 259,11917
888 7762,16667
889 3639,5543,13044,16979,18676
890 16196,16200,17393,18403,18788
891 57,3815,6693,19004
892 13711,15114
893 4525,4785,5586,7487,15174
894 2608,5628,18789
895 3856,11998,19997
896 6835,7115
897 8366,11448
898 6163,9676,18180,19748
899 1244,6210,7141,10878,12440
900 8284,12974
901 16405,19067
902 2453,3060
903 6415,10579,15798,20324
904 1722,8147,14509
905 11219,14672,15888,17638
906 948,12430,15058
907 3203,6742,19705
908 9153,15723
909 1533,6062,13866,16180,20248
910 1060,2259,7251,13112,19906
911 5535,6435,6503,8278,15574
912 15625,15959
913 949,2320,2933,5487,6728
914 10269,10508,12708,17417,19012
915 6959,14096
916 8832,9157,9666,17025
917 4507,10035,10113,10216,19818
918 4172,18359
919 6600,10872,13100
920 4614,12230,14731,16403
921 1436,7206,13194,18213
922 1825,11686,14526,17967
923 3932,11735,19654
924 6641,8603,8680,16224
925 9936,10490,16815
926 6662,7342,8184,11892
927 3259,14581,17988,19382
928 1045,4518,12451,16182
929 8584,9253,11731,19791
930 1770,12142,13338
931 3894,4866,7154,17605
932 3098,5746
933 8333,20135
934 2563,13853,14973,15638,18719
935 922,16368,19371
936 6958,7827
937 1730,2725,7316
938 7056,8452,13818,16923,17524
939 8659,12950,16110,16805
940 2913,6594
941 465,3970,12235,19858
942 1609,2813,8171,19259
943 1516,5499,11662
944 2490,5399,14268,19734,19917
945 3333,13000,14035
946 4062,6147,13289,19237,19764
947 6641,7732,13994
948 3890,6152,10087,16336,17541
949 2405,7901,11094,14070
950 2140,5273,6084,6160,7007
951 2384,3072,9537,19663
952 11717,20432
953 5522,7821,8277,16564
954 207,1909,7550,13532,14869
955 17384,20002
956 3536,8592,9285,18605
957 14869,18927
958 12045,18338
959 7393,8696,18691
960 7289,7321
961 6213,6819,13968,15078,18832
962 10048,11408,13924,15177,19407
963 2272,3455,8534,11597,16373
964 1958,3830,7160,18385
965 7773,12467,12846
966 6173,7472,15307,16819,18849
967 5811,12116,18859
968 18628,19650
969 5393,12090,14309
970 5383,12298,15661
971 4301,8161,8995,14702
972 2209,3764
973 14,2651,8407
974 2125,8856
975 8625,9065
976 2618,5752,13801,14746
977 11695,12287,12347,18377
978 2096,7601,7856,13286,15770
979 6650,9798,19189
980 3973,8335,14938,16955
981 13349,17417,19541
982 4836,5889,9476,18881
983 5131,10376,18179,18921
984 1416,3425,17766,18590,19280
985 3290,3563,12297,12909,19985
986 5510,9935
987 4895,15007,15054,18369
988 638,1826,2774,6554,9154
989 11108,15487,16935
990 1037,11756,19635
991 1103,1833,16260
992 2957,6909,12770,16847,17901
993 1461,7402,14786
994 77,2620
995 446,1275,7405,14409
996 5282,13082
997 602,4662,15725,16121,19710
998 1823,3879,12363,14054,19053
999 1287,1772,11937
1000 3392,3640,20318
