(622,3987) 6006 17099 18485 15325 10169 13480 20068 12553 7099 9627 9726 1438 11414 343 7038 5333 14824 333 4015 12234 4281 724 12575 3884 1832 5938 3196 2012 2854 16587 2729 2442 1756 1153 12067 544 6825 17515 20101 6005 19431 10739 2223 200 6733 2758 6977 2366 11467 11200 1666 4884 7010 11251 6670 2552 4429 12591 18965 1314 3067 6454 3185 88 11994 5670 3936 338 10713 15333 13011 5020 4597 16961 4615 6113 14224 8576 2798 1145 2670 1828 5906 10227 20027 16717 13416 1044 810 172 511 2895 5892 8035 6216 5533 13535 12936 12028 3730
(22,4459) 10699 104 1006 1684 12514 15728 18009 2918 16728 2044 11030 16939 6788 2088 3696 1980 12485 13586 7841 14595 15755 7462 7489 1989 17098 2773 6766 13550 11937 13497 7745 9528 271 2114 5926 7109 20449 1530 4784 20289 5325 18081 10165 7069 516 5687 9177 1294 3371 2065 2217 3222 7114 19173 17366 14021 14828 16679 5840 3406 55 16453 12043 1808 10382 731 11517 2793 6026 5562 3431 7068 14115 2045 20068 12714 8624 1017 15941 4746 4476 713 231 7021 4060 8076 5596 3257 810 3179 7067 16604 2915 6537 1441 3355 17984 1154 539 9624
(369,9) 2507 1330 1810 380 2435 9749 402 15381 9555 6269 16375 16147 18784 20175 17553 10835 18082 137 3946 343 728 4282 19477 16109 17626 11347 8476 17546 1067 7001 1927 1726 7154 17873 18959 8507 14884 8066 14591 2696 2846 4313 514 2152 4016 20548 2145 60 14198 1294 4028 10715 10900 504 1140 9342 4029 6706 18185 15334 7240 2645 12521 3182 4749 727 10792 649 1160 135 2199 8746 102 16757 14981 337 9753 460 11133 7089 12387 8854 12767 5580 15007 4796 14160 11127 3857 13657 11801 2476 17065 19384 7636 7260 13913 4415 9256 2508
(324,13139) 2842 2862 13452 8856 14026 1381 3041 1373 18172 3490 14695 8689 7878 12149 7606 1507 13155 807 1947 8631 16151 6449 7530 11671 3238 15786 414 11366 6757 11971 16932 11196 1951 12508 13651 6356 14696 918 8804 12513 1659 13710 13670 998 11352 9416 272 11406 1619 11554 17571 10839 8461 6451 6325 16757 7901 7945 5062 17354 4363 2281 17539 5162 9390 13088 13384 11773 16187 17593 20005 3309 3052 5558 6600 16496 2137 10765 5935 8314 8340 251 1312 2527 15772 8872 7538 8388 5789 4196 14107 20449 20398 754 8074 10062 3317 5992 17114 12298
(324,9089) 9095 4264 16546 844 12075 1077 2843 2163 14612 2691 20732 16379 5766 9412 6026 3095 18965 4497 6045 1249 11524 9217 2731 7631 8188 6998 13758 7667 16617 666 1178 11414 1781 10735 4956 16212 12072 3308 12785 3905 2288 14676 8179 20102 1128 7450 3599 9121 3500 241 4960 2485 18206 18106 4826 3902 15714 16154 19099 15670 71 1056 12819 5524 3195 14743 7512 3100 15340 8380 6250 268 1487 402 20024 2076 16747 19140 4849 2380 5304 8527 9803 9488 4177 3202 2208 6724 852 10055 5492 4190 2115 6455 151 6056 12787 3553 10987 1387
(818,10408) 5964 17508 11765 5519 12240 729 505 6109 15325 17644 14783 2926 691 2472 9752 3311 10568 14882 19767 3701 2418 1417 5320 2151 2278 4476 10306 14697 6329 9325 2819 9536 2743 8571 7471 6484 12995 11224 6170 227 17657 10194 5983 3557 5502 14340 7992 16609 13546 7452 16443 4173 10787 1522 18669 18013 11350 10920 6366 15082 8679 1254 8033 8184 4271 16714 16776 6693 7725 19318 6731 4458 14663 20292 8767 57 5770 11520 7253 16249 20147 163 8788 18200 20958 8465 2204 371 15163 3704 6911 50 9569 6555 424 3482 238 12788 1338 2738
(622,5330) 3285 9028 18904 7718 4993 8872 132 5247 3579 2439 12121 1467 1866 7527 12077 3038 3281 14110 4185 13675 17071 9149 7087 1749 12014 17886 8251 6463 15321 10448 5574 7655 8725 3228 4785 6490 14699 8414 1315 8489 9186 18191 10408 6531 3128 5212 1039 291 299 9805 17528 14100 7446 5061 4396 649 19458 2432 413 15425 14775 6057 251 1975 18719 2718 8479 3457 7954 8591 37 9999 6628 4822 20447 8595 8415 7665 8689 1983 16299 6008 5240 6182 2316 14532 5987 14299 18484 14546 14048 5424 14695 9557 14113 8593 3069 5928 1246 19838
(622,1243) 1789 16623 291 4533 948 5779 7894 10264 5688 12575 11803 11937 8987 9095 17885 5143 6848 8851 4878 9325 1047 2968 12319 502 2917 16604 13237 5965 258 9064 973 20132 9457 18189 8571 8076 4881 3732 239 665 18590 4839 2208 19728 3571 7983 8355 8446 2779 1219 15434 7521 9736 2429 1491 15418 18956 12793 13583 9780 12506 10522 9221 7410 683 10183 10402 11520 505 17819 1144 6412 6177 15007 7565 20044 20713 1059 920 9125 6253 127 3867 14673 687 4296 13650 2905 9099 10055 19614 9562 5733 17067 7359 3058 18172 16174 2376 1751
(891,4956) 4841 15911 2356 9033 16246 10203 9285 9150 8859 2199 17720 4384 14936 11861 2222 2785 6721 694 1017 9508 15394 413 2458 5273 3377 7466 6380 14697 9219 3634 16800 2542 4934 14486 3150 3527 2717 12711 10180 12771 7060 3095 8803 9884 15419 10157 9373 1878 7286 6700 4157 1727 18191 4450 3801 6538 8038 2687 5132 8512 2852 14359 4306 8401 15795 19462 1356 5213 9478 10282 3811 14340 12670 13364 2908 20025 9624 8406 771 5317 10829 2143 16257 1725 13433 12553 11268 5327 282 5696 2789 3060 4911 10264 12934 6752 5131 6764 2828 11502
(622,447) 17873 11818 161 709 6001 15418 2990 3186 19729 10292 12063 7849 526 946 78 44 7448 19172 13585 8075 19169 2820 6123 2273 13608 6420 3777 8169 9247 2850 6391 12614 3220 9346 2258 2922 625 4210 843 10337 12848 15946 7655 18081 2005 5767 2128 20176 8111 2830 1138 2439 13561 12995 264 9508 8761 20548 5005 16582 10842 1393 18457 9007 2842 39 7066 6583 7473 20448 20020 458 8275 18361 831 4195 10932 2827 16615 8537 11839 5320 6203 349 3119 6506 14101 19512 8510 2242 16725 2940 8875 2609 1344 12561 6117 6120 14114 19766
(622,17593) 19513 914 16586 7881 6252 10306 3368 6552 7651 13588 4134 2281 15344 12332 3696 6290 706 8827 2187 2017 5996 4168 3097 293 323 1821 1769 15720 6539 18616 8500 8295 7208 2244 16085 1506 16178 13670 4492 7968 13790 12517 6027 1807 14405 12299 5457 8481 3808 14871 3361 13555 5632 20539 17769 9081 8068 9455 79 90 3390 1439 8112 4793 7657 3850 20176 9682 2623 14904 4683 16137 1846 4637 8490 16859 3701 14777 1691 1386 3422 8183 11596 2652 19169 10220 12078 3829 18997 2207 3367 18836 530 6570 3312 4909 20207 7654 905 14100
(852,822) 19524 5998 1764 5061 20130 7474 767 36 9822 7816 1756 17805 1323 11406 2755 16540 17068 1249 5684 4459 561 6549 8033 20107 3035 9644 5558 11370 3398 18058 2672 2828 7358 5322 19664 1125 2074 10657 12279 12311 2703 12749 10899 13102 2282 14987 885 2283 12303 20271 157 3528 1270 817 11372 2889 283 2327 12275 14103 4507 4262 13910 14683 6110 15963 13500 10680 17062 3771 4911 1195 495 2727 5247 531 8915 10148 7401 986 6192 17070 13018 3912 4556 14758 13857 2863 20808 2023 14077 4165 20537 12556 8694 13476 5326 3626 1894 18590
(964,2893) 640 10813 13496 8635 7757 9337 16277 2220 11257 20103 10058 34 17662 7012 17622 17062 10387 1752 580 2332 16623 1460 9569 16497 9082 3825 5414 16781 4529 11508 16823 5330 10337 17669 18486 17616 4231 1517 3630 4005 6284 2607 9421 2493 8268 8950 317 6715 7258 2828 18481 18169 3438 2200 1870 19154 3097 81 5738 13480 8520 9614 5887 9106 8429 13011 17623 927 19160 2109 17073 1010 1139 7595 3352 1030 5895 7154 6505 7388 8487 12322 7075 10821 12045 6763 16380 989 6483 7412 15382 4127 3771 6534 15735 3879 5405 8024 10338 18201
(964,16197) 16729 2014 6626 7058 5304 10765 9345 5290 8302 5554 6415 18387 5582 1516 99 12534 17563 7553 4698 11548 16151 7824 6602 1641 8590 18010 18188 20125 1313 8684 3418 15377 19987 18426 3558 17506 15085 3009 2483 15955 17662 13445 10829 8243 4149 7858 2877 11563 10672 5161 3888 9082 1657 3167 9569 12893 10060 13966 2765 1056 8938 18719 5559 8843 18878 12811 1748 8694 2092 13570 458 14100 1383 3357 10860 1788 9377 293 18480 20031 10426 2647 13315 10324 8739 1872 12634 1258 6052 3654 14510 12489 6587 7355 12067 7954 505 3195 8678 9167
(264,822) 6343 7257 9606 12764 17129 14821 2745 2143 14902 785 4444 8309 13636 8647 6644 17665 8163 4788 8872 15374 9686 13496 17843 12320 4514 20541 16213 9622 405 13944 12278 7657 8354 987 16299 15633 15021 1325 9539 940 5283 19170 12734 823 11547 1327 5556 5895 14532 6324 12064 14517 10617 10947 19868 11134 12027 16109 6599 313 305 5412 17368 13018 7869 3271 1460 6430 12608 14030 13675 9631 544 3171 7718 5355 8013 7747 10158 13107 598 15940 9877 13651 12807 17811 10425 8849 10160 2131 6908 16866 5560 1786 357 9414 1190 14559 325 6532
(823,4) 20104 1190 2558 14693 19429 5975 2055 6172 1122 7096 12952 8289 13762 2568 13275 4442 3554 12546 2692 16270 13587 9110 242 781 7461 6181 12848 18524 1069 7901 9232 17587 2696 7410 820 9107 1744 17314 5259 1251 16673 2062 10954 805 16109 17610 226 3419 86 15008 20451 667 2422 11582 3498 318 5313 1049 13237 5422 9187 6260 164 15795 871 10448 8525 7760 11338 9007 88 6574 2915 2670 12022 14314 198 8780 10446 16857 2474 15211 792 8079 7733 1082 13390 15358 991 13115 5884 4837 19934 19177 7028 1197 10511 804 10084 5197
(622,15841) 8072 12156 6427 414 20732 17721 5426 16813 5465 9439 9186 6125 1347 8110 11366 10414 19761 273 3382 2552 16607 2652 5062 37 2566 10211 2182 5569 1591 277 14160 16836 6906 17289 3235 18736 8471 3902 5341 419 6736 1213 16873 11018 3071 1133 10879 7565 8683 459 20810 2939 5938 18384 12029 4450 14827 4842 5832 6537 11164 1284 8038 8416 11307 15115 803 2306 767 12162 16796 10756 9805 318 1892 17129 1092 610 33 2824 5852 9995 7560 302 19547 379 16482 7038 20025 3968 13246 6665 2116 3214 12820 17210 598 11167 1125 3595
(823,7494) 4533 12618 4123 2947 18585 3168 17607 18524 6180 5562 9453 15339 9753 7167 1704 1391 4783 926 1245 7156 18718 9564 6433 1707 17622 15941 9761 748 4051 9554 142 3076 5885 14914 8517 11002 6791 1052 16253 11144 4161 842 16794 3885 6363 19817 8005 3708 6255 4143 12032 4060 5906 2439 10821 12788 2106 5905 17531 16245 2640 6693 10063 5309 1073 391 13138 10836 19088 13520 9040 1521 28 9227 12828 2137 1054 1609 16410 5633 12705 3745 3326 7359 7099 4886 7076 1208 19547 3999 10431 2244 8578 15035 9695 8454 1298 6170 5812 4853
(823,17596) 9110 20272 13060 15281 2169 4906 17890 6217 11100 12828 2412 4181 599 2720 6504 18733 8499 10545 16673 4551 16293 8512 9229 8885 11641 8024 10577 14186 8668 3323 3345 3739 8057 11783 13999 5394 5698 2247 1720 16238 1748 9602 4245 9337 6329 9220 17873 9149 6441 6748 8459 13912 47 3997 1017 5176 7462 15490 19142 15272 4049 9468 6906 13987 4681 6305 16805 3522 9200 6570 17581 509 50 7202 2348 5553 10748 9206 10285 14120 1860 16852 4076 16445 1480 20009 1491 4537 12161 8326 3334 1400 2774 8854 3105 4157 9551 488 565 14741
(823,3987) 12234 6848 6318 7089 11917 6204 1873 3769 5179 2793 9068 13196 10355 777 8758 14510 7410 8125 7920 418 12206 3646 4442 16302 4622 14899 3900 16614 931 12068 16149 5060 11035 2882 15839 20758 7010 2748 1353 753 11202 151 2761 20032 14079 7911 15745 1073 7807 17887 3730 6357 12230 7046 52 4860 74 16299 3281 9386 17590 8290 5275 12502 17040 19768 2861 14875 3652 16601 2317 13554 5591 6675 12787 282 10336 16097 12887 6649 1123 2498 12822 18997 20116 5824 14312 3929 1630 11340 4943 14735 7486 6560 7446 19320 18670 731 7444 4411
(823,5330) 9799 2715 9621 15 5148 3210 9525 9551 12482 3502 72 6234 3313 17613 178 8539 5226 11568 4137 2865 3931 9220 1043 12022 9402 745 8075 395 1084 7904 47 1382 4555 19384 12750 3800 10616 195 1974 1410 16196 10517 8111 3770 4820 9649 261 2816 8651 6454 7217 15270 4778 7530 16823 17314 4795 3270 17814 20731 5654 9474 14900 13783 13083 15850 6707 12136 9412 5613 8370 16960 3930 16679 6698 15396 3116 14109 4386 13290 16548 14361 1905 1705 2192 10348 17513 8593 2407 19703 5712 10730 20809 6825 3018 13477 2672 16795 17162 6587
(966,448) 7198 1445 5781 5920 664 5798 93 777 20958 13573 2144 13589 13422 33 9805 9812 586 16836 377 12078 13086 15837 5568 1355 6508 15852 14103 16785 4284 9986 4075 1883 16178 19170 3307 723 16253 4850 16551 6104 189 12232 1378 8115 13056 4233 6052 9126 6570 15957 2622 883 15993 5407 2366 8490 6040 15782 12550 8865 13989 20510 7941 10842 10524 12603 18127 12047 45 2956 7001 7994 494 11062 12538 8171 403 12115 11783 8650 13158 11924 8875 11765 13572 12362 7532 4451 9806 10946 7355 444 4500 10393 1861 10348 5608 2364 13060 13673
(622,448) 5548 18052 18388 2104 259 11676 7641 8322 15947 521 4112 9129 3211 8160 17725 4697 16933 16448 237 1957 490 2896 9070 18868 4152 15451 1259 16690 12039 959 5805 1398 5164 824 5693 838 639 12459 8653 19756 2456 7429 10946 3518 16381 10919 9570 5864 7582 4003 6345 18186 18127 10958 14372 3398 14220 9840 17818 2961 16400 4995 17075 4549 12489 8493 10155 20958 3846 1309 13565 20164 16951 12414 16177 1331 18191 59 14676 6483 34 8359 12258 10323 14900 10517 13498 8531 5797 16589 3338 2727 1512 9737 2087 9805 3217 1433 18128 11268
(826,17531) 19159 1743 19817 16586 20807 3338 13958 13911 12502 619 7675 17604 11672 6485 6699 1666 8185 8011 1400 1432 6724 1449 1344 3440 4683 35 7508 837 119 2322 9961 18423 1827 9614 1069 18587 2221 382 20080 2217 777 12734 242 801 8013 12351 7895 1558 1416 5063 6608 2767 62 999 13465 15372 10639 6213 8452 13892 750 11971 4125 16870 17078 6917 795 2492 1154 7739 17586 14561 16203 5915 5702 6168 15754 20122 13274 4934 3455 2561 1128 8012 4597 5797 15963 9306 14030 16790 5306 14733 12714 9439 3946 20013 1200 2609 15457 4228
(929,8467) 18708 302 5887 15905 3178 17844 1215 19871 17583 2049 17099 949 17594 1053 6034 17569 4769 5501 8651 19738 9921 9215 3777 1623 17076 2414 17369 5903 6523 20007 4 15957 2462 14728 12571 6768 9394 9442 10355 6027 15467 13724 2634 10058 2895 3038 17574 5391 15738 5967 13060 4306 15962 6982 2412 15596 832 4408 13533 3064 1964 1062 12424 18095 15912 8777 448 16680 14191 1007 3972 9372 2776 7903 1983 8138 1198 5484 3163 4018 9051 1742 14186 300 5805 1139 12561 18101 15714 17913 12363 9940 4723 3075 6742 10279 11860 5596 3936 10183
(622,15839) 4006 797 1493 1144 2844 2009 15877 17719 12739 14906 1379 12257 13533 6094 15878 11844 116 16155 2363 2056 8694 3281 2786 12773 10624 13121 20850 1359 1821 1850 5624 17173 18128 9539 11320 15700 14546 11144 13577 10791 7523 17771 2765 2223 4152 5924 1316 2975 13537 14368 6924 13578 9640 13553 2242 2996 5063 3946 13054 6855 8994 3120 7204 1634 6464 5166 18772 6998 13649 6679 1111 10297 10082 11664 12425 1523 4878 15899 9455 11843 295 8322 94 7018 694 708 8883 7488 4731 8383 5899 5767 10875 170 6350 10946 1343 7077 30 20108
(705,1069) 19176 5423 5418 475 10004 7315 14021 9690 11202 961 3411 2272 12258 6006 7447 8402 18481 10231 7028 5394 2777 10228 371 2850 6000 1587 3044 10418 2655 9611 9478 13018 5136 8683 11382 6632 12705 5736 1645 18881 9039 14557 2737 3312 12781 13901 8483 19736 5755 14689 11346 10577 8647 12573 8633 2843 4882 134 10080 15163 10920 16401 17546 2789 2177 4088 950 1972 16931 8849 9451 17813 5753 1487 2517 1014 498 17528 6346 13541 6535 2876 19981 4267 8149 7401 9745 8482 1435 6764 3951 9700 4225 3212 5672 9226 2223 8664 9979 4937
(972,1069) 1430 14913 3088 11648 15267 2780 9306 9995 3745 11855 10717 950 10273 19154 20094 5473 16971 2074 6248 12165 10664 2286 4150 14159 19317 16248 675 4162 7911 8125 18105 14911 3058 16866 12739 4227 15020 339 572 4861 285 4659 2726 2311 17627 9050 157 12773 2047 5311 699 8461 10202 8182 3406 16842 9450 2318 3579 6118 3926 2348 14028 7670 9437 13583 16847 2890 10061 9746 3352 15055 7006 15837 2855 1811 2392 5508 13919 2004 7809 12634 10612 9264 1301 15476 2793 15429 14369 8634 19768 3805 11477 5880 503 1522 2670 7286 2533 11843
(20,21091) 16203 17136 16226 6788 15046 2743 3325 1911 8859 3716 2877 13496 2479 11417 13068 5398 10944 1398 10551 8804 3924 1545 1357 17890 17805 7835 18731 15023 7714 11130 1528 16873 12674 6570 20785 1812 6881 6379 11197 11843 2237 9724 6752 14982 4076 711 2759 7150 2873 8099 7798 6610 9989 3433 8780 998 1892 9536 17584 7000 3157 6175 10468 558 20007 5238 14913 8125 15840 4439 800 8081 26 5166 5911 512 2838 13390 18361 16618 6358 13433 8907 2308 15720 1951 172 6205 11806 13774 1971 17592 16182 5831 18059 3118 1127 5724 13316 13364
(20,21090) 6993 4551 3591 6491 12749 10619 12162 2916 15915 6839 10932 18095 16061 11018 18423 16164 11931 5504 7151 4492 14018 3514 18580 10656 1030 6021 16344 792 3072 18172 8813 19111 1909 740 20840 5852 1144 2134 11994 7895 1508 7957 7663 13704 12459 424 6910 10717 5402 17603 1013 7726 10094 12608 20446 7803 2256 3200 9696 9252 17589 3283 18410 6705 14105 7326 17384 6614 8328 10443 110 4686 2315 6177 14976 6250 16931 10168 13155 13476 6063 3874 15961 4824 4684 18677 3426 5312 10394 326 8062 10426 18964 20449 3515 2331 20099 4176 1216 10698
(622,15630) 11048 3024 9351 4107 11199 13500 11118 12961 13453 17071 13433 8750 3306 6427 1174 12366 4457 19462 3355 1175 5098 3309 10521 1725 3862 2520 5698 5458 4849 4171 5812 16321 6935 14462 8161 5493 5284 16506 18581 9611 7630 9440 6733 11868 8593 950 2454 457 9390 9147 11803 10125 20440 277 16410 6094 965 5135 7734 6050 613 4597 2796 16795 470 4741 8522 642 6523 4615 4440 1101 4989 1408 701 5321 12264 16610 239 8596 9619 9345 5424 2506 4169 3089 453 13914 2717 18824 8330 2491 11877 15432 4182 929 9010 1398 419 5853
(318,275) 25 5948 3717 774 5483 11766 15083 8611 15834 270 3119 13532 9390 3881 13173 9705 17130 5452 16561 2988 6417 3795 8501 16175 9753 278 19463 3072 3245 4475 16790 8580 6275 7412 3251 7645 19934 10982 13552 10528 12754 5275 13315 7393 20232 10239 16673 11002 11251 18964 2922 16287 7876 2423 11354 17140 12896 11417 6748 15611 3512 5922 325 240 15342 7292 10173 9816 6208 816 8616 5423 11134 2629 1905 18634 3151 1250 3171 13144 8960 3411 4648 20099 12030 7797 7523 18486 5816 14967 977 14312 17062 5837 14097 8796 20702 2845 9095 4304
(20,7784) 8176 1147 5286 4088 13356 12310 10034 6597 5787 1549 2104 8357 2543 16540 10948 7665 16443 11066 20513 577 10529 4077 12435 6257 12332 20122 17534 459 1566 8641 17873 3121 15183 2673 665 10551 19614 2870 1153 505 9557 5603 7717 1172 5783 15344 4970 16840 11308 7976 11110 6598 5907 15110 13533 13580 6443 16856 1117 8499 13477 5147 10932 755 3908 15782 12550 11134 13636 11779 9693 16789 1381 1858 16163 6942 4113 15928 6357 7745 13124 3638 5816 5402 14980 5540 4519 5482 17637 17645 3311 3221 6060 390 14820 5405 15383 16647 8537 19889
(540,1459) 7109 968 19165 15351 317 16445 8536 7003 8168 14684 7703 1112 5074 1382 10260 5049 17559 8930 13349 3081 16255 13196 8592 8017 15750 2317 2634 7655 13502 20081 14197 11708 20958 7061 9386 7458 7097 1082 10512 4102 15446 12819 398 5886 17550 6736 375 10886 15115 8396 612 64 8453 13331 8102 11281 8646 7817 44 11162 6226 10116 14502 16686 1811 14968 4772 15909 3734 1120 6485 18367 5852 35 17599 18202 16373 6524 1350 14195 6518 10081 19737 7554 10030 17578 17280 2492 10831 10683 16197 5067 18900 8593 8222 12500 20691 7293 4539 853
(700,4145) 1878 6455 10228 417 11000 2150 6316 6984 18548 9525 7444 12043 435 861 4597 15342 2554 10249 20017 17081 16813 6533 601 17058 15811 14741 7968 20109 5497 1118 1044 1692 6216 11664 6154 122 2767 2331 3352 3808 1080 4961 1050 591 15339 4262 15350 20178 9337 20089 1174 5616 15793 15092 16622 3197 848 8374 1300 13652 5622 2103 5815 4622 12321 992 1175 3559 12509 12588 13677 11855 9084 1129 2068 11414 250 6907 172 6054 9690 20850 9770 9442 7469 6564 381 16786 17595 8501 4651 7549 5849 10940 3247 7560 17861 6741 2483 16839
(193,469) 7268 6601 4867 9547 12767 2111 17771 10069 3853 50 10335 4388 8539 9570 6031 8656 1776 2953 1722 666 11984 15357 672 9224 10574 2154 5615 22 6950 7976 3632 1717 5768 13384 3680 13465 8184 5101 5209 12308 16717 1957 12062 18135 1870 4127 3215 3427 2254 7871 2055 13721 18441 6318 3497 4529 3757 2035 14956 13590 8327 3046 6303 3900 17636 4949 11124 5409 14645 1257 10427 10616 13445 4479 6728 18900 1364 18182 8459 5320 8173 2475 8928 15277 7156 7532 5678 10935 4822 2705 1107 3843 18922 6362 11765 13943 5946 1400 15974 12074
