151 3331,6225,6688,8029,12452
152 999,3376,6221,6549,13646
153 761,2326,9327,9494,12441
154 62,1359,9719
155 1323,6437,16812
156 1325,4001,15776,16336
157 7029,9854,10898,12481,16688
158 158,1060,2205,12432,16118
159 4382,4940,8260,9066,9459
160 7106,9556,13833,16380,17071
161 572,1304,4400,5035,18733
162 4141,5339,10099,14264
163 917,3294,11813,13950,17931
164 342,8717,9919,13454,15785
165 599,9304,15413,15798,15860
166 262,1998,6963,11035,14771
167 429,1931,5338,12145,14779
168 3639,6667,7435,10193,11490
169 2483,11818,12764,14079,18648
170 6371,7903,9310,18593
171 8995,14513,16357
172 4111,6431,11435,15498,15675
173 300,1277,18349
174 2514,7656,8412,9281,9550
175 44,1370,12484,14576,18482
176 6786,8237,8510,14374,17308
177 439,3420,4386,11427
178 913,4217,13475,14806,17821
179 4808,12923,14740,17291
180 1004,6306,7183,12726,17206
181 3360,5756,8805,15357,19242
182 3722,6072,10578,18363
183 7447,11157,15627,16133,17814
184 6164,13761,15831,16252,18654
185 5737,6917,7635,7827,16780
186 1049,1667,4870,7201,11700
187 3387,5240,12481,18326,18630
188 2433,9561,14173
189 879,6867,9999,13325,17283
190 2779,4083,14765,16249,16441
191 3395,7972,9028,12005,14204
192 8236,11302,12028,12425,14809
193 957,2804,6334,9436,16295
194 5238,9825,9831,17465,18642
195 1553,3033,4540,5000,16871
196 727,3364,8036,15528
197 2991,6872,17504
198 3657,3849,6283,8838,14355
199 5,4036,4803,16317,18864
200 3903,7558,17412,17446,17536
201 905,1970,8976,9151,16015
202 1416,17093,17174,18043,19193
203 991,9049,10500,17121,19114
204 2515,9236,14641,14882,17073
205 2691,8115,10367,13754,18066
206 2410,6571,7174,11057,13072
207 4348,11972,13651,14771,18014
208 2010,3161,5314,7238,7318
209 584,5362,9926,13553,18778
210 511,4688,12865,13592,14715
211 1806,2340,6296,7085,12132
212 410,2344,3425,5883,15518
213 2734,3431,4880,6873,11579
214 744,2191,9747,13824,14007
215 281,1120,7264,14730,14742
216 4667,4918,6520,9215,16539
217 397,2997,9671,13847,18874
218 1543,2579,8384,18743
219 388,3735,3890,6628,12552
220 30,4892,9128,16953,17500
221 886,4275,9525,11505,18767
222 775,7969,10482,11971
223 1736,13551,14267,18412,19376
224 2597,7948,12146,12207,12353
225 4459,7369,12342,18010,18099
226 3125,9342,10514,11408,16664
227 878,1115,8884,15665,16220
228 1594,2101,5008,7240,15150
229 1394,8724,10727,12616,18446
230 7131,12424,12540,13391,16346
231 3644,8087,11435,16079
232 6207,7665,12072,13108,14711
233 2163,3655,11315,14880,17325
234 3101,6171,9876,18059,18991
235 2426,4501,11422,14017,16719
236 160,359,2570,17940
237 5998,7923,8565,12725,15306
238 129,3768,9970,10974,14471
239 1612,3180,3981,12460,13143
240 469,5013,6216,12312,15207
241 8544,12883,13468,14777,15296
242 2320,2910,10755,13202
243 425,1286,5880,9571,12116
244 789,1714,3439,9114,9577
245 507,5766,6103,13945,15900
246 6718,9934,15976,18917,19294
247 14982,15136,15822,17294,18788
248 256,4475,15866,19163
249 2389,3486,10869,13184,18903
250 1323,4892,16112,18132
251 3290,4125,12258,13223,15978
252 1338,6050,6277,13747,17265
253 9502,13091,17496,18642
254 7914,11694,14427,15314,17092
255 1323,13476,14996,15891
256 5029,8939,15694,17898,18907
257 3483,4438,4896,16298,18231
258 2363,5441,6774,10930,17535
259 1304,10606,14151,14440
260 373,6445,6803,8827,16416
261 2507,5628,11720,17377,18665
262 4760,4797,8082,12221,12861
263 4385,6342,10067
264 1010,3283,9418,12224,18487
265 158,17251
266 62,6048,10486
267 1524,4050,4448,5785,16596
268 2229,5952,14050,14983,15809
269 443,2620,5799,14102
270 2353,4650,13170,15143,16498
271 3294,4305,9140,9346,11199
272 959,14923
273 3722,4778,12545,13616,16809
274 372,2754,5737,9311
275 6342,10159,19060
276 1745,4658,7839,8595,17480
277 911,946,6509,7096,11593
278 3087,4602,6086,8306,12151
279 3139,4444,6293,14212,15826
280 1913,2402,5096,6524,17242
281 1061,11146,12185,12338,15199
282 1031,1229,6432,6508,7424
283 5238,7443,7451,15319,18820
284 5884,12542,13004,15548,17816
285 3697,4371,8923,12398,17349
286 3028,4475,6670,13595,16318
287 7003,9651,9911,15641,16267
288 2386,5718,9667,12923,17417
289 8611,10717,17212,19058
290 5750,7659,10891,12085,16109
291 62,913,3123,5450
292 615,2588,13598,17238,17249
293 8743,13446,15863,16422,17289
294 6931,11071,11253,16132
295 3126,10677,18068,19270
296 1286,5342,8635,13734,14017
297 1866,4089,14037,15472,18896
298 2627,3972,11007,11401,18220
299 1370,5721,6863,7656,10827
300 209,1077,5032,6043,17144
301 5321,8049,13011,14170,14513
302 1188,3441,12040,12377
303 2465,5605,7854,10067,14634
304 4514,11833,14341,15009,19394
305 3433,7885,15319,16245,19061
306 2385,7378,11183,15666,17706
307 1672,2196,6156,17440
308 6000,7083,13038,16662,19386
309 267,2945,8497,9783,14196
310 753,909,8204,9739,11295
311 5779,9994,14232,15853,18505
312 9282,11731,13914,14257,18384
313 1614,4683,10287,14071,15073
314 809,2065,4048,7244,7886
315 7086,7340,14600,17926,18715
316 2721,8434,8946,13269
317 11240,15930,16918,17686,18104
318 454,1805,2888,14549,16354
319 1233,7683,8219,10260,11134
320 92,4783,6533,11298,19153
321 269,1565,5339,9273
322 920,2461,4822,7799,16401
323 443,3838,3975,10176,16213
324 1063,1499,13937,19343
325 802,7242,9419,11816,15011
326 1147,7242,7355,10555
327 3198,3503,3621,17223,18350
328 6297,10063,12944,16240,17218
329 2200,6780,9327,13802,15072
330 2531,3089,7876,10836,12607
331 125,3890,7465,8272,17133
332 578,5956,9305,15753,19168
333 7623,9963,11994,14313
334 5153,10080,14071,16638,17479
335 1394,11948,13825,18089
336 40,873,2613,4180,9736
337 1121,5886,9887,13068,18234
338 504,2528,10086,14578,18071
339 2600,3810,7855,12150,12763
340 1834,4780,8065,9178,9518
341 5083,12825,18195,18513,18543
342 424,7483,9930,11562,18627
343 95,240,16368,17440
344 1582,2887,6136,9326,9705
345 2886,6478,12502,17178,19220
346 1970,8781,13112,13132
347 1409,9016,12529,13726,16743
348 6345,6630,10705,13121,18235
349 5851,6861,8604,13221,13981
350 3792,5459,16349,16967,17729
351 2991,5615,17212,18482
352 345,690,4378,12647,15728
353 1090,11083,13601,14432,18219
354 1636,3494,8875,13807,14432
355 3808,9751,11939,15090,17163
356 1904,2061,4789,13658,14683
357 1253,11403,13087,18279,19233
358 158,4400,14703,15720
359 2433,7291,10587,16710
360 1514,5884,16600
361 276,4119,8385,8785,15523
362 2397,8958,15121,16537,17289
363 233,7526,8873,11374,16549
364 4262,6718,9169,17681
365 2488,2943,3497,7412,14095
366 682,8953,10840,14008
367 385,2714,5536,10957,17487
368 80,754,2396,13002,18164
369 1186,8732,12753,15660,16116
370 3534,5044,11178,16213,19390
371 3648,4970,6315,6667,18696
372 314,6240,10269,15066
373 4483,12480,12902,15946
374 7786,11701,11991,14637,15150
375 1231,4029,5743,6742,12646
376 81,3457,10446,13289,13704
377 1456,12081,15906,16873,17217
378 1516,2364,2433,13889
379 1103,7116,13636,15651,16909
380 3527,4818,5335,12520
381 4713,5681,12647,13871,17573
382 854,2300,7645,10116,11544
383 2484,6781,7128,11835,17937
384 627,1848,2321,2445,16114
385 158,6210,7275,14412,14501
386 603,1082,5791,9487,14546
387 701,2678,7526,11539,18147
388 2251,8692,10277,11624,12029
389 3793,5245,9879,12223,19159
390 7042,11922,16236,16361,16648
391 761,3951,9358,13717,14269
392 2935,7956,8564,16540,16626
393 4341,6011,8429,15714,17062
394 1133,2115,2538,4893,13047
395 1291,1298,2262,4141,4827
396 364,1147,4983,11237
397 2865,5754,14135
398 194,1523,4972,11010,15327
399 5542,11897,16127,18712,19389
400 370,8361,9530,14450,17661
401 1277,8504,10763,17530
402 977,3628,10006,10492,13744
403 5613,6129,8096,9059,15279
404 2947,10448,10483,11279,17350
405 770,9770
406 1868,8250,9277,9782,14362
407 1593,6039,7713,15855,18634
408 2525,3764,13616,19358
409 619,4839,8071,12398,14542
410 1802,7562,10887,13141
411 2879,8004,10202,10522,16833
412 5793,11132,13260,14148
413 1030,2175,3021,10004,11741
414 2414,3735,7965,13525,16568
415 3183,5343,8665,10702,12245
416 90,7034,10315,15916,19333
417 13098,15880,16731,18252,18961
418 2631,4117,8641,13513,13866
419 158,5675,12914,14411
420 1486,4837,5347,13644,18468
421 2503,7442,12488,14905,17234
422 96,5525,11715,16735,16834
423 3888,4881,11350,13318,17989
424 2997,3036,9440,18496
425 3900,4609,6349,9428,18105
426 4087,5217,12965,16862,17934
427 9319,16886,17423
428 1203,7816,13368,14042,18093
429 831,2754,6757,10944,12500
430 871,3419,3862,3928,4650
431 9540,10779,14185,16914,18365
432 2130,9810,11209,14963
433 654,4351,4753,7636,17513
434 3499,5376,5764,13786,14728
435 835,3564,5064,16570,17041
436 2147,7265,8191,8542,16259
437 5298,6413,7426,15711,17285
438 1535,2747,6802,11866
439 3281,4721,8613,11035,17774
440 4166,8567,9179,13451,15064
441 1674,2515,3321,5693,14406
442 2720,9244,11644,12885
443 80,2495,10257,13569,18317
444 63,2508,11165,16944
445 1391,4871,10914,12357,15410
446 5028,7806,8182,10584,11404
447 158,229,6303,8865,18293
448 2539,6605,12455,13669,17100
449 4108,6478,9982,16281,18130
450 1534,3435,13870,18399,18744
451 1536,4106,11595,11889,18570
452 188,5499,5788,6991,13631
453 5213,7540,13313,13922,15441
454 1277,6489,8504,9260,17560
455 2621,4584,11710,17538,18814
456 1053,1455,5391,17002,18175
457 2556,2574,3721,9375,16001
458 3829,5495,7534,10677
459 6667,11946,15923,17255,17406
460 3035,6446,6507,8370,19196
461 158,237,240,17104
462 6803,9792,11802,12527,17215
463 1816,4032,14631,15661,16771
464 1499,5355,18854
465 2010,10278,12532,16331,18327
466 221,7131,16129,17162,17196
467 1739,4895,10163,15995,18407
468 5945,7733,14762,15017,15693
469 6900,7110,8534,11611,13252
470 6602,8640,9196,14384,17682
471 1360,6707,14524,16471,18274
472 1535,3700,8865
473 100,9671,9897,16112,18384
474 2381,10156,10981,14568
475 4258,5353,6979,9997,18605
476 3220,4783,5045,6928,8327
477 2971,5609,9748,12065,19254
478 987,2193,3912,5533,15194
479 4005,5017,7174,9686,15255
480 1635,1732,6429,9349,19213
481 2730,3140,5145,13279,13483
482 2365,6424,9604,16355,17416
483 9176,12070,17423
484 3997,6936,9949,10989,14767
485 3932,6582,7398,10380,13636
486 8542,10601,10922,11782,13780
487 4932,6525,9023,12945,13760
488 4650,5301,7702,9299,12116
489 158,984,7775,12618,18375
490 2164,2207,4643,8614,13709
491 316,4988,8281,13684,13847
492 2964,12597,13079,13631,15814
493 2585,4027,6662,14534,19315
494 1664,8255,12242,16551,17697
495 4968,8307,9874,15025,15948
496 371,3676,7157,9331,10848
497 628,8717,8931,10074,19117
498 3995,6636,8236,13697,18184
499 1973,4636,5111,7683,15677
500 1018,1583,9928
501 6905,11673,12225,12808,13356
502 139,6462,8175,13153,18024
503 2648,5046,10164,10583,13227
504 2721,3598,8640,11175,18871
505 269,2641,4209,8032,11172
506 2174,3564,8493,14169
507 1305,5002,9638,9856,16503
508 1909,2719,6378,7890,17912
509 1277,2233,13308,16397
510 1847,2624,2966,9258,12720
511 2971,5019,6250,10082,15361
512 1993,5746,10729,17412,17562
513 2092,3810,5907,11121,17869
514 1548,8666,11473,13619
515 601,7627,10632,14021
516 10475,11644,12052,13368,16994
517 2143,3290,9937,16554,19028
518 3185,3282,4586,11493,17839
519 439,9752,13911,14799,18716
520 211,366,4239,4510,17961
521 7368,8071,9133,9363,15000
522 1985,5344,7486,8580,13637
523 1677,1690,1985,6056,18323
524 2325,4687,12036,16052,16500
525 3488,8838,9399,11526,19189
526 15,1229,1748,14466
527 3142,7998,8335,15277,19096
528 5299,7712,8953,10694,14505
529 733,4218,11427,14134,18767
530 2457,9057,9626,10651,17792
531 7924,10678,11314,14021
532 401,3964,6169,8370,14608
533 1182,8359,10121,10433,15923
534 731,2280,10337,11834,14278
535 1004,2091,8052,11519,16586
536 2609,2949,12484,14681
537 3792,4320,11036,11890,13863
538 154,6912,9648,10541,16254
539 3436,7196,14162,19171
540 712,1234,12929,13623,16718
541 2823,7060,15055,15241,16958
542 1180,7079,8275,14192,17507
543 158,981,5046,18413
544 5108,5273,8223,11041,19029
545 4972,12507,12808,13261,13322
546 7325,13245,14293,14729,16865
547 3261,4778,6887,8523
548 911,5296,10843,15614,17374
549 3499,5882,5932,15140,18455
550 349,2891,8422,11215,16103
551 3183,6283,10159,11903,14374
552 1033,2884,6429,7643,18496
553 1853,3955,8788,11141,13416
554 3343,10375,11191,11705,13006
555 6935,9361,11964,14210
556 4693,6342,7391,17008,18241
557 113,9567,14498,15508
558 1742,2293,13450,13629,17190
559 8012,9577,16562,18941,19168
560 2786,7803,9912,12612
561 6698,12346,16545,19070,19090
562 3632,3871,7252,8398,18035
563 2037,2866,7540,7750,13194
564 2835,4135,7056,8942,15181
565 4943,9985,10848,13930,15965
566 1986,2915,10330,11524,19093
567 853,986,6322,16585,18675
568 4887,8353,16066,17009,17120
569 6313,11188,12024,17810,17858
570 420,3178,6355,9143,14876
571 899,2931,7867,9562,17824
572 2421,5097,10944,12310,13139
573 8266,9703,14233,14979,17864
574 10446,13668,17368,17905,18833
575 308,3959,7044,10634,17127
576 725,4225,7161,8689,13808
577 8152,8165,11278,12918,15512
578 754,9333,9447,17478,18344
579 13,4776,4915,9604,15609
580 6364,11896,12765,13549
581 99,8663,10490,13573
582 79,1905,6015,8663,9222
583 4494,5392,10751,11985,16155
584 680,11230,16091,17328,18991
585 1566,5981,7226,9115,11850
586 4429,9919,11043,18610,19147
587 2141,9296,9986,16353,19384
588 1813,1855,5362,6229,10930
589 1044,3292,3331,3596
590 2422,4660,6121,9625,15540
591 1384,2745,8863,11872,17265
592 531,6345,12819,13684,14226
593 1422,2226,5568,6882,8746
594 4125,11278,11280,11427,17028
595 4822,12237,15289,16290,16883
596 1639,4174,6543,9114,11065
597 3512,5969,8668,10478,11534
598 3331,4201,16210,16949,18328
599 1267,4048,7712,14173,17158
600 11698,13865,14311,15652,19119
601 5792,6332,10634,16567,18822
602 7402,10477,11234,16807,18310
603 2996,6059,11396,11769,14039
604 6838,10850,18327,18454
605 6323,6343,7757,12204,13749
606 2326,5199,8352,9096,17729
607 2433,12663,18588
608 6521,16833,17629,18044,18664
609 6242,13146,16777,17042,17633
610 2048,5280,13211,17433,19271
611 1864,1972,2997,5526,9675
612 5029,8868,12890,17252
613 4857,5814,6549,14256,16814
614 508,2878,4960,14125,18262
615 3734,6527,13653,15814,15909
616 2889,8475,10556,13612,17161
617 893,7028,15312,15621
618 6,1693,4014,6598,16957
619 2326,2821,6748,7007
620 154,2566,3234,9526
621 130,6548,12632,13547,18977
622 2130,5867,6544,14108,18763
623 5278,5471,10929,17703,17881
624 625,2987,18852,19395
625 5958,7045,7411,8434,13679
626 2123,4499,6284,10443,17010
627 2966,7839,8186,11494,18002
628 6723,9181,14227,15869,18085
629 1639,4284,5987,6463,11787
630 1633,3589,4252,10329,19258
631 226,1214,5280,9699,12889
632 2709,9786,12515,14684,19117
633 176,975,5715,6434,8851
634 3621,4478,4518,10419,17423
635 6200,6695,8453,12105,13154
636 4684,6823,7477,18056,19260
637 610,3973,8319,10780,14186
638 8701,13555,13883,14074,15174
639 919,1277,14575,15166
640 2294,8499,9839,10214,10823
641 3267,5567,6960,7039
642 1636,11964,17292,17495,17751
643 5058,6839,12174,13986,17581
644 996,10220,10815,16437
645 3285,7066,10566,13334,18293
646 62,3407,3587,10778,13117
647 323,451,1334,10266,10964
648 5813,6385,7462,15646
649 991,3537,6794,9207,12626
650 2991,4729,8244
651 302,429,991,4700,5701
652 350,7868,8246,13845
653 3764,4625,4973,14982,18246
654 1502,7124,7817,13969,18453
655 566,7791,17293,17712,18889
656 1277,2368,3683,10669
657 1159,1215,6997,13945
658 6227,7394,7464,12093,12420
659 109,14484,15622,15895,19367
660 2224,8650,13925,15834,18609
661 5564,9097,9566,9843,18684
662 11065,11810,14215,15771,16015
663 5534,9586,13221,14842
664 1671,5387,6127,12323,12403
665 8804,11405,14065,14204,14394
666 5506,12842,13709,17805,18448
667 770,18080,18709
668 9786,10219,10859,11200,15208
669 921,8010,10160,15536
670 3912,7688,7753,10428,12154
671 667,10642,13379,14466,17570
672 3701,6912,7723,16563,17020
673 3262,10335,13664,16958,17965
674 455,5896,12026,12126,18457
675 3451,6345,8515,14260,14468
676 1660,6748,11032,11301,12504
677 601,12612,15632,15807,18692
678 1355,14513,16995,18944
679 288,14866,16003,17972,18204
680 5693,6302,11569,11797,17962
681 647,12195,14463,14500,16966
682 7386,11828,11925,14961,18620
683 2425,3925,3955,17396,18976
684 5864,6520,15608,17430,19315
685 2121,6976,10382,13639,14066
686 333,3174,6540,9770
687 4553,13606,15500,16550,17726
688 4790,6315,8070,12018
689 2493,10880,13759,14292
690 2890,3946,8543,8795,15539
691 8397,8442,8551,9221,9897
692 3940,5173,11410,13977,16995
693 5474,5581,7244,9294,16718
694 3435,9003,13870,18783
695 2031,5510,10677,11184,18850
696 741,761,3579,18120
697 635,897,2849,8103,8211
698 83,2117,4032,9256,12227
699 4651,11859,12731,13358,15863
700 7072,7513,17826,19318,19326
701 1054,6508,8868,12359,18371
702 507,6543,8538,16501,17003
703 4954,5154,13048,15306
704 1156,1277,8120,8686
705 1248,9009,10651,12641,15601
706 2233,8105,11455,13725,15473
707 289,1156,2117,7006,9860
708 2824,6533,7609,9196,12782
709 1277,4860,6478,11011,15741
710 8516,13471,13998,19380
711 55,440,1067,4691,18435
712 2026,4441,5459,6325,7767
713 941,1528,10499,12812,15412
714 3403,4735,7528,9157,17041
715 4369,5081,5394,12508,15038
716 2799,6021,9294,13884
717 340,5282,8791,17149,18334
718 137,2935,8641,12241,13212
719 2141,2946,6818,15821,17826
720 2091,6788,8116,10527,18831
721 1563,14062,15091,17983,18060
722 1086,2758,8070,12248,16875
723 3102,4053,6536,12322,13693
724 3664,6965,8129,10499,13391
725 2499,5103,8200,8533,15091
726 1440,5267,16773
727 554,7673,11011,11258,14629
728 6159,9662,13507,14147,14844
729 9712,10867,12966,16956,18288
730 4665,5432,14598,16521,18148
731 4940,7830,9983,11872,19177
732 6161,12330,12516,14125,16954
733 1028,5932,11648,12467,13690
734 353,1340,5835,11570,18213
735 2917,6180,8694,13855,17867
736 761,2035,4028,11580,16297
737 1356,4653,6821,14931
738 6027,8943,9264,14734,18387
739 4747,10015,15634,17642
740 7379,7515,10682,13753,15520
741 4376,4723,9819,11699,18584
742 4256,11289,15506,15628,17741
743 162,1255,14801,16800,19307
744 209,3800,12405,12510,16672
745 2889,6122,6301,6426,18916
746 583,3612,8854,8928,18631
747 1312,3247,15119
748 4887,8293,12277,12562,14503
749 3783,6394,9581,14534,18688
750 2365,12940,14021,16343,16749
751 3615,12920,15170,18846
752 1794,4979,8658,15798,19373
753 175,1539,3022,3868,14944
754 2228,7988,9300,9999,18281
755 1870,5206,10458,12450,14008
756 9709,9814,12695,15076,15097
757 4260,7914,8607,12442,18450
758 27,665,5624,8148,16585
759 258,4760,11752,13322,16251
760 4477,5167,5808,7515,13261
761 1113,3328,10331,15223,19259
762 342,1154,7628,12564,18808
763 2785,4360,11082,17859,18713
764 11463,11977,17572,18725,18960
765 1407,2669,6927,9632,17729
766 6,289,701,5054,10011
767 5601,5776,11166,13842,18642
768 4027,8696,11863,17963,18839
769 100,4405,4751,10436,10727
770 4958,7594,9181,10655,17998
771 4021,7573,10967,13206,16254
772 1606,2033,15300,18274,19313
773 606,7055,8432,9451,15927
774 512,5340,8085,17733,18319
775 2673,6028,10126,14992,17385
776 1968,2199,2252,6320
777 1789,4726,5074,15755,17388
778 138,3357,8482,16124
779 9011,11277,12161,12806,13178
780 169,6869,7366,13346,18843
781 640,1577,7655,9218,9916
782 1820,3008,4275,15048,18581
783 3038,4437,10696,17634,18938
784 7350,8122,10728,12267,15683
785 1277,11281,11781,15418
786 8579,8970,11285,15693,19243
787 659,8267,9290,16703,17660
788 6281,8738,10347,13476,17894
789 1021,2160,13992,15544,17811
790 652,4483,6703,13613,13996
791 4620,12282,12793,14123,15873
792 4427,14783,15900,18580,18615
793 3272,12829,15138,16999,19087
794 625,1173,3413
795 6458,8224,9200,13887,17127
796 333,5172,5683,11376,16692
797 1421,6852,8947,10328,11426
798 9594,18411,18524,19058
799 1010,1499,10900,11467,13156
800 4195,5490,5545,10203,12855
801 660,7350,8027,9270,16718
802 2211,2637,16869,16879,17560
803 184,4660,9309,15483,16070
804 5357,10516,11762,11952,13858
805 799,4380,7936,15747,17483
806 929,3439,3652,8749,11540
807 878,3788,4634,13832,19022
808 3095,11094,16031,16330,17844
809 1363,3068,5384,12509,17394
810 154,1354,4144,7058,9163
811 3522,10820,14126,14463,17990
812 8735,9938,10329,11511,18276
813 478,4933,6579,8498,9147
814 8008,8119,8400,10787,12486
815 2208,3598,6430,9050,14968
816 6692,8855,11961,14893,17577
817 1044,4945,9038,14583,16218
818 1502,4890,16915,17314,18656
819 180,9361,11545,17257,18796
820 10888,15083,15225,16058,16691
821 1273,3245,8094,11717,15694
822 1806,7750,9139,13537,15751
823 753,1366,6086,16857
824 680,1312,12247,12249
825 6809,11824,12468,13693,15474
826 1841,10208,11666,12840,19077
827 2361,4729,16054,16708,18796
828 6556,12166,15517,16869,17129
829 3724,7931,9789,16078,17751
830 1248,8189,11146,15339,18284
831 1349,4817,5792,5965,7801
832 4744,7829,12369,15579,17419
833 1408,2230,5947,7223,13593
834 4714,8061,15141,15321,18660
835 4001,4433,8486,9089,13782
836 169,9180,12883,15053,17107
837 2499,4677,6547,12980,13767
838 131,4544,5558,6036,6706
839 2564,5977,9893,16774,18404
840 234,458,6098,16539,18107
841 3869,11012,11202,12942,15238
842 1022,9281,9816,9947,11810
843 757,1535,6520,8512,16477
844 8990,9650,13544,14230,14749
845 1277,2113,3170,14629,15714
846 11822,13785,14799,15159,17876
847 6065,6266,7971,12566,12623
848 671,10596,13668,13969,14466
849 879,4898,8417,13708,17546
850 152,3866,6261,7614,11279
851 5307,11255,18709
852 4698,15899,17786,18317,18815
853 580,2439,4001,4765,7605
854 2364,3733,16850,17105,19354
855 1637,3961,5332,18463
856 8103,12500,15895,19371,19392
857 3134,3245,7989,13273,16167
858 1032,2495,11692,14753
859 2481,3526,7434,7490
860 5957,10584,10911,17461,19387
861 5135,9120,9550,13998,19296
862 5045,7052,7954,16042,16684
863 3898,3915,17592,18788,18999
864 3195,4501,4510,6796,11607
865 8763,11050,12535,16651,18192
866 1117,4367,5728,6209,9887
867 8021,9241,11297,13887,16688
868 6276,7606,14693,16547,17136
869 1277,12553,13799
870 2390,10564,10981,14996,18547
871 1450,7955,10717,16408,16794
872 109,6542,6591,18256,18885
873 1392,2443,14684,17801
874 1197,6219,6723,15936
875 1707,2184,7918,8309,11141
